T+,calib?,armed?,ignition?,apogee?,touchdown?,state,Vbat,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,temp,pres,alt,vvel,vaccel,tvc_x,tvc_y,pyro_motor,pyro_parachute
124.065,1,1,0,0,0,ARMED,12.007,-0.212,-0.035,-9.968,0.001,0.001,-0.002,-25.032,-13.009,35.411,0.997,-0.002,0.001,-0.075,37.17,100934.414,-0.191,0.173,0.147,-0.148,-0.029,BROKEN,STANDBY
124.116,1,1,0,0,0,ARMED,11.981,-0.212,-0.035,-9.968,-0.003,-0.001,-0.003,-26.231,-13.981,34.053,0.997,-0.003,0,-0.075,37.16,100929.945,-0.231,0.136,0.148,-0.153,0.01,BROKEN,STANDBY
124.167,1,1,0,0,0,ARMED,11.98,-0.212,-0.035,-9.948,0.001,0.001,-0.001,-23.089,-12.14,35.536,0.997,-0.003,0,-0.076,37.16,100925.25,-0.261,0.112,0.148,-0.152,0.004,BROKEN,STANDBY
124.219,1,1,0,0,0,ARMED,11.984,-0.232,-0.035,-9.948,-0.001,-0.001,-0.003,-24.218,-13.398,36.336,0.997,-0.002,0,-0.076,37.17,100922.68,-0.287,0.09,0.145,-0.125,0.029,BROKEN,STANDBY
124.27,1,1,0,0,0,ARMED,12.003,-0.212,0.005,-9.968,0.001,0,-0.003,-23.843,-11.239,35.53,0.997,-0.003,0,-0.076,37.17,100919.281,-0.317,0.066,0.144,-0.16,0.001,BROKEN,STANDBY
124.32,1,1,0,0,0,ARMED,11.988,-0.232,-0.015,-9.948,-0.003,-0.002,-0.003,-24.653,-11.221,35.6,0.997,-0.002,0,-0.076,37.17,100933.359,-0.324,0.064,0.146,-0.113,0.004,BROKEN,STANDBY
124.37,1,1,0,0,0,ARMED,11.965,-0.192,-0.035,-9.988,-0.001,0,-0.001,-25.04,-12.491,36.398,0.997,-0.002,0,-0.076,37.17,100923.969,-0.332,0.061,0.146,-0.121,0.015,BROKEN,STANDBY
124.421,1,1,0,0,0,ARMED,11.995,-0.251,-0.035,-9.968,-0.002,0,-0.002,-24.217,-13.434,35.857,0.997,-0.003,0,-0.076,37.17,100919.281,-0.337,0.061,0.15,-0.146,0.019,BROKEN,STANDBY
124.472,1,1,0,0,0,ARMED,11.988,-0.212,-0.015,-9.968,-0.001,0.001,-0.003,-23.837,-11.681,35.568,0.997,-0.003,0,-0.076,37.17,100925.031,-0.32,0.081,0.151,-0.143,0.02,BROKEN,STANDBY
124.524,1,1,0,0,0,ARMED,11.999,-0.232,-0.015,-9.968,-0.002,0,-0.003,-23.824,-12.611,35.029,0.997,-0.003,0,-0.076,37.17,100928.656,-0.284,0.117,0.151,-0.164,0.024,BROKEN,STANDBY
124.575,1,1,0,0,0,ARMED,11.976,-0.232,-0.015,-9.968,-0.001,0,-0.003,-25.058,-11.184,36.011,0.997,-0.002,0,-0.076,37.17,100928.656,-0.276,0.126,0.156,-0.143,0.017,BROKEN,STANDBY
124.626,1,1,0,0,0,ARMED,11.968,-0.212,-0.015,-9.928,0,0,-0.002,-25.033,-12.974,35.889,0.997,-0.002,0,-0.076,37.17,100928.656,-0.273,0.132,0.158,-0.13,0.023,BROKEN,STANDBY
124.677,1,1,0,0,0,ARMED,11.986,-0.232,-0.035,-9.948,-0.004,0,-0.001,-24.649,-11.567,36.937,0.997,-0.002,0,-0.076,37.17,100922.68,-0.272,0.134,0.154,-0.115,0.022,BROKEN,STANDBY
124.727,1,1,0,0,0,ARMED,11.961,-0.212,-0.035,-9.968,0.001,0,-0.003,-25.026,-13.452,35.449,0.997,-0.002,0,-0.076,37.17,100927.375,-0.258,0.149,0.155,-0.143,0.008,BROKEN,STANDBY
124.779,1,1,0,0,0,ARMED,11.999,-0.232,-0.035,-9.948,-0.001,0,-0.003,-23.892,-12.575,35.507,0.997,-0.002,0,-0.076,37.17,100925.031,-0.279,0.13,0.151,-0.136,0.029,BROKEN,STANDBY
124.829,1,1,0,0,0,ARMED,12,-0.212,-0.035,-9.928,-0.003,-0.001,-0.003,-23.812,-13.471,35.446,0.997,-0.002,0,-0.076,37.16,100922.906,-0.265,0.145,0.156,-0.127,0.024,BROKEN,STANDBY
124.881,1,1,0,0,0,ARMED,11.971,-0.251,-0.035,-9.948,-0.001,0,-0.001,-24.634,-12.563,35.509,0.997,-0.002,0,-0.076,37.17,100928.656,-0.25,0.16,0.153,-0.143,0.015,BROKEN,STANDBY
124.932,1,1,0,0,0,ARMED,11.988,-0.232,-0.035,-9.968,0,-0.001,-0.003,-23.481,-13.029,35.476,0.997,-0.002,0,-0.076,37.18,100923.75,-0.167,0.234,0.15,-0.144,0.023,BROKEN,STANDBY
124.983,1,1,0,0,0,ARMED,12,-0.232,-0.035,-9.948,-0.001,-0.001,-0.004,-25.842,-12.961,35.891,0.997,-0.002,0,-0.077,37.17,100920.336,-0.133,0.261,0.15,-0.127,0.009,BROKEN,STANDBY
125.034,1,1,0,0,0,ARMED,12.011,-0.212,-0.035,-9.928,0.001,0.001,-0.003,-23.837,-11.681,35.568,0.997,-0.002,0,-0.077,37.17,100932.07,-0.139,0.251,0.145,-0.127,0.01,BROKEN,STANDBY
125.084,1,1,0,0,0,ARMED,12,-0.212,-0.015,-9.928,0.001,-0.001,-0.001,-23.482,-12.998,35.886,0.997,-0.003,0,-0.077,37.17,100921.617,-0.205,0.188,0.153,-0.156,0.011,BROKEN,STANDBY
125.135,1,1,0,0,0,ARMED,11.981,-0.232,-0.035,-9.948,-0.001,-0.001,-0.002,-23.816,-13.094,34.52,0.997,-0.002,0,-0.077,37.18,100923.75,-0.248,0.149,0.145,-0.123,-0.001,BROKEN,STANDBY
125.186,1,1,0,0,0,ARMED,11.981,-0.212,-0.035,-9.988,-0.005,-0.001,-0.004,-24.64,-12.116,35.539,0.997,-0.002,0,-0.077,37.18,100924.805,-0.239,0.157,0.151,-0.132,-0.012,BROKEN,STANDBY
125.238,1,1,0,0,0,ARMED,11.984,-0.212,-0.055,-9.948,0,0,0.001,-24.641,-12.085,35.949,0.997,-0.002,0,-0.077,37.17,100928.656,-0.175,0.215,0.159,-0.132,-0.007,BROKEN,STANDBY
125.289,1,1,0,0,0,ARMED,11.976,-0.212,-0.015,-9.928,-0.001,0,-0.002,-23.078,-12.969,36.364,0.997,-0.003,0,-0.077,37.18,100923.75,-0.155,0.231,0.152,-0.153,-0.014,BROKEN,STANDBY
125.34,1,1,0,0,0,ARMED,11.992,-0.212,-0.055,-9.968,-0.002,-0.001,-0.001,-25.431,-13.415,35.86,0.997,-0.002,0,-0.077,37.18,100922.461,-0.142,0.24,0.145,-0.135,-0.009,BROKEN,STANDBY
125.391,1,1,0,0,0,ARMED,11.989,-0.251,-0.035,-9.948,-0.001,-0.001,-0.002,-23.838,-11.651,35.978,0.997,-0.002,0,-0.077,37.18,100933.141,-0.142,0.236,0.143,-0.126,0.011,BROKEN,STANDBY
125.443,1,1,0,0,0,ARMED,11.992,-0.232,-0.035,-9.968,-0.003,-0.001,-0.002,-23.477,-13.375,36.813,0.997,-0.002,0,-0.077,37.18,100931.852,-0.175,0.203,0.144,-0.132,0.021,BROKEN,STANDBY
125.494,1,1,0,0,0,ARMED,12,-0.232,-0.035,-9.968,-0.001,-0.001,-0.002,-24.628,-12.98,35.889,0.997,-0.003,0,-0.077,37.18,100919.047,-0.238,0.145,0.146,-0.148,0.03,BROKEN,STANDBY
125.545,1,1,0,0,0,ARMED,11.969,-0.232,-0.015,-9.968,-0.001,0,-0.001,-23.832,-12.098,35.948,0.997,-0.002,0,-0.077,37.18,100930.789,-0.25,0.135,0.15,-0.118,0,BROKEN,STANDBY
125.596,1,1,0,0,0,ARMED,11.979,-0.212,-0.015,-9.968,0.001,0.001,-0.004,-24.243,-11.644,35.979,0.997,-0.002,0,-0.077,37.19,100932.906,-0.297,0.094,0.151,-0.127,-0.011,BROKEN,STANDBY
125.646,1,1,0,0,0,ARMED,11.992,-0.232,-0.035,-9.948,-0.003,-0.001,-0.001,-23.887,-12.956,36.366,0.997,-0.002,0,-0.077,37.17,100925.031,-0.347,0.052,0.153,-0.126,0.023,BROKEN,STANDBY
125.697,1,1,0,0,0,ARMED,11.973,-0.212,-0.035,-9.948,-0.001,-0.001,-0.002,-23.88,-13.439,35.857,0.997,-0.002,0,-0.077,37.18,100923.75,-0.375,0.033,0.15,-0.135,0.028,BROKEN,STANDBY
125.748,1,1,0,0,0,ARMED,11.989,-0.212,-0.015,-9.948,0,0,-0.002,-24.217,-13.434,35.857,0.997,-0.002,0,-0.077,37.17,100925.031,-0.389,0.027,0.152,-0.136,0.003,BROKEN,STANDBY
125.799,1,1,0,0,0,ARMED,11.986,-0.192,-0.015,-9.968,0,-0.002,-0.004,-24.223,-12.987,35.888,0.997,-0.002,0,-0.077,37.18,100921.398,-0.399,0.025,0.146,-0.108,0.023,BROKEN,STANDBY
125.85,1,1,0,0,0,ARMED,11.972,-0.232,-0.055,-9.968,-0.001,0,-0.003,-23.476,-13.41,36.335,0.997,-0.002,0,-0.078,37.18,100931.852,-0.372,0.055,0.149,-0.135,0.012,BROKEN,STANDBY
125.901,1,1,0,0,0,ARMED,11.981,-0.251,-0.015,-9.988,-0.002,-0.002,-0.002,-23.89,-12.646,34.55,0.997,-0.002,0,-0.078,37.18,100923.75,-0.332,0.095,0.142,-0.131,0.002,BROKEN,STANDBY
125.952,1,1,0,0,0,ARMED,11.99,-0.212,-0.035,-9.988,-0.001,-0.001,-0.002,-25.43,-13.445,35.449,0.997,-0.002,0,-0.078,37.18,100924.805,-0.308,0.119,0.148,-0.138,0.03,BROKEN,STANDBY
126.004,1,1,0,0,0,ARMED,11.98,-0.232,-0.035,-9.948,-0.003,0.001,-0.002,-24.25,-11.162,36.488,0.997,-0.003,0,-0.078,37.18,100928.438,-0.274,0.151,0.147,-0.145,0.022,BROKEN,STANDBY
126.055,1,1,0,0,0,ARMED,11.992,-0.232,-0.015,-9.928,-0.001,0.001,-0.003,-22.677,-12.629,35.026,0.997,-0.003,0,-0.078,37.18,100929.5,-0.285,0.142,0.143,-0.143,0.027,BROKEN,STANDBY
126.106,1,1,0,0,0,ARMED,11.981,-0.232,-0.035,-9.968,-0.002,-0.001,-0.005,-23.82,-12.957,36.366,0.997,-0.003,0,-0.078,37.18,100927.148,-0.281,0.146,0.145,-0.146,0.001,BROKEN,STANDBY
126.157,1,1,0,0,0,ARMED,12.001,-0.232,-0.015,-9.968,-0.004,0,-0.005,-23.861,-14.737,35.361,0.997,-0.003,0,-0.078,37.18,100926.086,-0.268,0.158,0.148,-0.149,0.004,BROKEN,STANDBY
126.208,1,1,0,0,0,ARMED,12.004,-0.212,-0.055,-9.928,-0.002,0,-0.003,-22.677,-12.629,35.026,0.997,-0.002,0,-0.078,37.18,100924.805,-0.252,0.172,0.15,-0.136,0.022,BROKEN,STANDBY
126.258,1,1,0,0,0,ARMED,11.96,-0.212,-0.035,-9.968,-0.001,0.001,0,-23.089,-12.14,35.536,0.997,-0.003,0,-0.078,37.18,100930.789,-0.258,0.167,0.149,-0.169,0.039,BROKEN,STANDBY
126.309,1,1,0,0,0,ARMED,11.996,-0.232,-0.035,-9.948,-0.002,-0.001,-0.003,-23.807,-13.852,36.305,0.997,-0.002,0,-0.078,37.19,100930.57,-0.244,0.179,0.142,-0.139,0.018,BROKEN,STANDBY
126.36,1,1,0,0,0,ARMED,11.988,-0.212,-0.055,-9.928,-0.003,-0.001,-0.001,-25.025,-13.487,34.97,0.997,-0.002,0,-0.078,37.19,100925.867,-0.222,0.197,0.15,-0.132,0.025,BROKEN,STANDBY
126.411,1,1,0,0,0,ARMED,11.972,-0.232,-0.035,-9.948,-0.003,0,-0.004,-23.076,-13.035,35.475,0.997,-0.002,0,-0.078,37.19,100925.867,-0.224,0.194,0.144,-0.143,0.007,BROKEN,STANDBY
126.462,1,1,0,0,0,ARMED,11.985,-0.232,-0.055,-9.968,-0.002,0,-0.001,-24.634,-12.533,35.919,0.997,-0.002,0,-0.078,37.19,100918.828,-0.252,0.167,0.146,-0.134,0.024,BROKEN,STANDBY
126.513,1,1,0,0,0,ARMED,12,-0.232,-0.015,-9.928,0,-0.001,-0.004,-25.039,-12.526,35.92,0.997,-0.003,0,-0.078,37.18,100922.461,-0.23,0.187,0.151,-0.149,0.039,BROKEN,STANDBY
126.564,1,1,0,0,0,ARMED,12,-0.232,-0.055,-9.988,-0.001,-0.001,-0.002,-25.052,-11.632,35.98,0.997,-0.002,0,-0.078,37.19,100925.867,-0.194,0.217,0.144,-0.137,0.019,BROKEN,STANDBY
126.614,1,1,0,0,0,ARMED,11.992,-0.232,-0.015,-9.948,-0.002,-0.001,-0.002,-23.818,-13.023,35.477,0.997,-0.003,0,-0.079,37.19,100926.93,-0.183,0.225,0.146,-0.153,0.012,BROKEN,STANDBY
126.665,1,1,0,0,0,ARMED,11.995,-0.232,-0.055,-9.968,-0.004,-0.002,-0.002,-23.898,-12.127,35.538,0.997,-0.003,0,-0.079,37.19,100928.219,-0.184,0.22,0.146,-0.148,-0.018,BROKEN,STANDBY
126.716,1,1,0,0,0,ARMED,12.004,-0.232,-0.075,-9.948,-0.001,-0.001,-0.002,-25.439,-12.897,36.847,0.997,-0.003,0,-0.079,37.19,100926.93,-0.242,0.166,0.145,-0.161,0.034,BROKEN,STANDBY
126.767,1,1,0,0,0,ARMED,12,-0.232,-0.035,-9.948,-0.003,-0.001,-0.003,-24.212,-13.81,36.784,0.997,-0.003,0,-0.079,37.19,100926.93,-0.279,0.134,0.148,-0.148,0.025,BROKEN,STANDBY
126.818,1,1,0,0,0,ARMED,11.98,-0.212,-0.035,-9.948,0.001,-0.001,-0.002,-23.487,-12.581,35.507,0.997,-0.002,0,-0.079,37.19,100930.57,-0.239,0.17,0.145,-0.139,0.016,BROKEN,STANDBY
126.868,1,1,0,0,0,ARMED,11.98,-0.212,-0.015,-9.948,-0.002,0,-0.004,-25.45,-12.068,36.019,0.997,-0.002,0,-0.079,37.19,100924.586,-0.207,0.198,0.15,-0.141,0.017,BROKEN,STANDBY
126.919,1,1,0,0,0,ARMED,11.98,-0.212,-0.035,-9.968,-0.001,-0.002,-0.003,-23.087,-12.421,37.762,0.997,-0.003,0,-0.079,37.19,100928.219,-0.233,0.173,0.147,-0.166,0.022,BROKEN,STANDBY
126.97,1,1,0,0,0,ARMED,12.003,-0.251,-0.035,-9.908,-0.002,0,-0.003,-25.457,-11.59,36.46,0.997,-0.003,0,-0.079,37.19,100919.891,-0.268,0.142,0.145,-0.145,0.034,BROKEN,STANDBY
127.021,1,1,0,0,0,ARMED,11.981,-0.232,-0.055,-9.968,0,0,-0.001,-23.898,-12.127,35.538,0.997,-0.002,0,-0.079,37.19,100925.867,-0.253,0.155,0.147,-0.137,0.012,BROKEN,STANDBY
127.072,1,1,0,0,0,ARMED,11.988,-0.212,-0.035,-9.968,0.001,-0.001,-0.004,-25.448,-12.138,35.062,0.997,-0.002,0,-0.079,37.19,100925.867,-0.271,0.14,0.15,-0.135,0.012,BROKEN,STANDBY
127.123,1,1,0,0,0,ARMED,11.96,-0.212,-0.015,-9.948,-0.001,0,-0.003,-25.86,-11.649,35.572,0.997,-0.002,0,-0.079,37.19,100924.586,-0.296,0.119,0.152,-0.125,0.016,BROKEN,STANDBY
127.173,1,1,0,0,0,ARMED,11.988,-0.212,-0.015,-9.988,-0.002,0,-0.003,-25.039,-12.526,35.92,0.997,-0.002,0,-0.079,37.19,100924.586,-0.279,0.136,0.149,-0.126,0.022,BROKEN,STANDBY
127.224,1,1,0,0,0,ARMED,11.972,-0.232,-0.035,-9.948,-0.002,0.001,-0.002,-25.452,-12.002,36.908,0.997,-0.002,0,-0.079,37.19,100930.57,-0.256,0.158,0.146,-0.121,0.012,BROKEN,STANDBY
127.275,1,1,0,0,0,ARMED,12.003,-0.212,-0.035,-9.988,-0.001,0.001,-0.001,-24.628,-12.98,35.889,0.997,-0.002,0,-0.079,37.19,100922.234,-0.258,0.156,0.144,-0.114,-0.001,BROKEN,STANDBY
127.326,1,1,0,0,0,ARMED,11.969,-0.251,-0.035,-9.988,-0.004,-0.001,-0.004,-23.496,-12.033,36.904,0.997,-0.002,0,-0.079,37.19,100926.93,-0.261,0.154,0.152,-0.132,0.01,BROKEN,STANDBY
127.377,1,1,0,0,0,ARMED,11.98,-0.192,-0.015,-9.948,-0.003,0,-0.001,-23.095,-11.693,35.567,0.997,-0.002,0,-0.079,37.19,100925.648,-0.304,0.116,0.15,-0.146,0.005,BROKEN,STANDBY
127.428,1,1,0,0,0,ARMED,11.977,-0.232,-0.055,-9.928,0.001,0.001,-0.003,-25.045,-12.079,35.95,0.997,-0.002,0,-0.08,37.18,100922.461,-0.324,0.1,0.15,-0.13,0.014,BROKEN,STANDBY
127.479,1,1,0,0,0,ARMED,11.961,-0.212,-0.035,-9.988,0,-0.002,-0.001,-26.649,-13.05,34.525,0.997,-0.002,0,-0.08,37.19,100917.539,-0.362,0.069,0.145,-0.141,0.01,BROKEN,STANDBY
127.53,1,1,0,0,0,ARMED,11.984,-0.212,-0.015,-9.928,-0.003,-0.002,-0.003,-23.907,-11.579,36.936,0.997,-0.003,0,-0.08,37.2,100931.398,-0.368,0.067,0.14,-0.156,0.01,BROKEN,STANDBY
127.581,1,1,0,0,0,ARMED,11.976,-0.212,-0.015,-9.948,-0.001,-0.001,-0.004,-25.021,-13.833,36.307,0.997,-0.002,0,-0.08,37.19,100926.93,-0.329,0.106,0.148,-0.129,-0.003,BROKEN,STANDBY
127.632,1,1,0,0,0,ARMED,11.98,-0.232,-0.035,-9.948,-0.003,-0.001,-0.002,-24.217,-13.434,35.857,0.997,-0.002,0,-0.08,37.19,100925.648,-0.299,0.136,0.142,-0.134,0,BROKEN,STANDBY
127.682,1,1,0,0,0,ARMED,11.969,-0.232,-0.035,-9.948,-0.002,0,-0.002,-25.039,-12.526,35.92,0.997,-0.002,0,-0.08,37.19,100923.297,-0.282,0.151,0.147,-0.116,0.025,BROKEN,STANDBY
127.733,1,1,0,0,0,ARMED,12.012,-0.232,-0.035,-9.948,-0.001,0.001,-0.002,-24.228,-12.605,35.029,0.997,-0.002,0,-0.08,37.19,100923.297,-0.273,0.16,0.146,-0.141,0.018,BROKEN,STANDBY
127.784,1,1,0,0,0,ARMED,12.008,-0.212,-0.035,-9.968,-0.001,0,-0.002,-23.5,-11.686,35.567,0.997,-0.002,0,-0.08,37.19,100923.297,-0.279,0.155,0.151,-0.119,-0.009,BROKEN,STANDBY
127.835,1,1,0,0,0,ARMED,11.992,-0.212,-0.035,-9.968,0,-0.001,-0.001,-23.5,-11.686,35.567,0.997,-0.003,0,-0.08,37.19,100925.648,-0.297,0.139,0.148,-0.159,0,BROKEN,STANDBY
127.886,1,1,0,0,0,ARMED,11.988,-0.212,-0.035,-9.968,-0.003,0,-0.002,-23.888,-12.921,36.844,0.997,-0.002,0.001,-0.08,37.2,100922.016,-0.29,0.146,0.153,-0.145,-0.021,BROKEN,STANDBY
127.937,1,1,0,0,0,ARMED,12.002,-0.212,-0.015,-9.928,-0.002,-0.001,-0.002,-24.632,-12.634,34.551,0.997,-0.002,0,-0.08,37.2,100922.016,-0.279,0.157,0.151,-0.124,0.01,BROKEN,STANDBY
127.987,1,1,0,0,0,ARMED,11.988,-0.232,-0.015,-9.948,-0.002,0,-0.001,-23.078,-12.969,36.364,0.997,-0.003,0,-0.08,37.19,100925.648,-0.307,0.132,0.152,-0.152,0.022,BROKEN,STANDBY
128.038,1,1,0,0,0,ARMED,11.973,-0.212,-0.015,-9.968,-0.001,-0.002,-0.003,-24.241,-11.71,35.09,0.997,-0.002,0,-0.08,37.19,100922.234,-0.329,0.114,0.147,-0.133,-0.003,BROKEN,STANDBY
128.089,1,1,0,0,0,ARMED,11.987,-0.212,-0.015,-9.948,-0.002,0,-0.005,-23.489,-12.515,36.395,0.997,-0.002,0,-0.08,37.2,100932.469,-0.354,0.094,0.155,-0.103,0.009,BROKEN,STANDBY
128.14,1,1,0,0,0,ARMED,11.987,-0.212,-0.035,-9.948,-0.001,0,-0.003,-25.45,-12.068,36.019,0.997,-0.002,0,-0.08,37.19,100920.945,-0.362,0.09,0.149,-0.145,0.022,BROKEN,STANDBY
128.191,1,1,0,0,0,ARMED,11.973,-0.212,-0.035,-9.948,0,0,-0.003,-24.244,-11.574,36.936,0.997,-0.003,0,-0.08,37.2,100922.016,-0.38,0.077,0.152,-0.161,0.006,BROKEN,STANDBY
128.242,1,1,0,0,0,ARMED,11.993,-0.212,-0.035,-9.968,-0.001,-0.001,-0.002,-23.878,-13.505,34.968,0.997,-0.002,0,-0.08,37.19,100927.984,-0.365,0.095,0.141,-0.134,0.008,BROKEN,STANDBY
128.293,1,1,0,0,0,ARMED,11.978,-0.232,-0.035,-9.988,-0.003,-0.001,-0.003,-24.234,-12.188,34.649,0.997,-0.002,0,-0.081,37.2,100927.766,-0.351,0.11,0.149,-0.127,0.002,BROKEN,STANDBY
128.345,1,1,0,0,0,ARMED,11.989,-0.212,-0.035,-9.968,-0.002,-0.001,-0.001,-24.641,-12.085,35.949,0.997,-0.002,0,-0.081,37.2,100927.766,-0.325,0.136,0.152,-0.13,0.053,BROKEN,STANDBY
128.395,1,1,0,0,0,ARMED,11.981,-0.212,-0.015,-9.988,-0.004,0.002,-0.003,-23.506,-11.239,35.598,0.997,-0.003,0,-0.081,37.2,100917.32,-0.28,0.177,0.148,-0.149,0.025,BROKEN,STANDBY
128.447,1,1,0,0,0,ARMED,12.007,-0.232,-0.035,-9.948,-0.003,0.001,-0.002,-24.208,-13.977,34.528,0.997,-0.003,0,-0.081,37.2,100922.016,-0.206,0.242,0.15,-0.144,0.015,BROKEN,STANDBY
128.498,1,1,0,0,0,ARMED,11.992,-0.232,-0.035,-9.988,-0.002,0,-0.002,-25.021,-13.833,36.307,0.997,-0.002,0,-0.081,37.21,100928.828,-0.183,0.26,0.151,-0.128,0.011,BROKEN,STANDBY
128.548,1,1,0,0,0,ARMED,11.969,-0.232,-0.035,-9.968,-0.001,0,-0.003,-22.686,-12.081,36.424,0.997,-0.002,0,-0.081,37.2,100926.711,-0.164,0.273,0.15,-0.134,0.029,BROKEN,STANDBY
128.599,1,1,0,0,0,ARMED,11.984,-0.232,-0.035,-9.948,-0.004,0.001,-0.003,-23.49,-12.48,36.874,0.997,-0.003,0,-0.081,37.21,100928.828,-0.167,0.265,0.146,-0.155,0.011,BROKEN,STANDBY
128.65,1,1,0,0,0,ARMED,11.993,-0.212,-0.035,-9.948,-0.002,0.001,-0.002,-23.482,-12.998,35.886,0.997,-0.003,0,-0.081,37.2,100923.078,-0.185,0.245,0.145,-0.154,0.023,BROKEN,STANDBY
128.701,1,1,0,0,0,ARMED,12.002,-0.232,-0.035,-9.968,-0.001,-0.001,-0.004,-24.211,-13.876,35.895,0.997,-0.002,0,-0.081,37.2,100927.766,-0.156,0.266,0.144,-0.115,0.01,BROKEN,STANDBY
128.752,1,1,0,0,0,ARMED,12.01,-0.232,0.005,-9.948,0,0,0,-23.473,-13.542,34.557,0.997,-0.003,0,-0.081,37.21,100928.828,-0.188,0.233,0.149,-0.16,0.009,BROKEN,STANDBY
128.803,1,1,0,0,0,ARMED,12.003,-0.212,-0.015,-9.988,0,-0.001,-0.004,-24.23,-12.539,35.918,0.997,-0.002,0,-0.081,37.2,100919.664,-0.2,0.219,0.157,-0.127,0.02,BROKEN,STANDBY
128.854,1,1,0,0,0,ARMED,11.981,-0.251,-0.015,-9.948,0.001,0,0,-25.026,-13.416,35.927,0.997,-0.002,0,-0.081,37.2,100920.727,-0.152,0.26,0.154,-0.135,0.02,BROKEN,STANDBY
128.904,1,1,0,0,0,ARMED,12.003,-0.232,-0.015,-9.968,-0.001,-0.001,-0.001,-24.216,-13.464,35.447,0.997,-0.003,0,-0.081,37.21,100928.828,-0.139,0.267,0.147,-0.156,0.025,BROKEN,STANDBY
128.955,1,1,0,0,0,ARMED,11.992,-0.212,0.005,-9.948,-0.003,-0.001,-0.003,-23.48,-13.064,34.998,0.997,-0.003,0,-0.081,37.2,100922.016,-0.166,0.239,0.148,-0.158,0.046,BROKEN,STANDBY
129.006,1,1,0,0,0,ARMED,11.95,-0.212,-0.035,-9.968,0,0.001,-0.002,-24.209,-13.947,34.938,0.997,-0.003,0,-0.081,37.21,100928.828,-0.173,0.228,0.146,-0.167,0.023,BROKEN,STANDBY
129.057,1,1,0,0,0,ARMED,11.977,-0.212,-0.015,-9.928,0,-0.001,-0.001,-24.619,-13.529,34.491,0.997,-0.003,0,-0.081,37.21,100933.531,-0.189,0.211,0.145,-0.16,0.01,BROKEN,STANDBY
129.108,1,1,0,0,0,ARMED,12,-0.232,-0.035,-9.968,0,-0.001,-0.003,-24.227,-12.64,34.551,0.997,-0.003,0,-0.081,37.21,100919.445,-0.193,0.205,0.142,-0.161,0.024,BROKEN,STANDBY
129.159,1,1,0,0,0,ARMED,11.989,-0.212,-0.015,-9.968,0,0,-0.003,-24.225,-12.916,36.845,0.997,-0.002,0,-0.082,37.2,100918.375,-0.177,0.217,0.145,-0.113,0.033,BROKEN,STANDBY
129.21,1,1,0,0,0,ARMED,11.993,-0.212,-0.035,-9.928,-0.001,0,-0.002,-23.806,-13.888,35.826,0.997,-0.002,0,-0.082,37.21,100931.18,-0.167,0.223,0.145,-0.139,0.005,BROKEN,STANDBY
129.261,1,1,0,0,0,ARMED,11.992,-0.232,-0.055,-9.928,-0.001,0,-0.003,-23.88,-13.439,35.857,0.997,-0.003,0,-0.082,37.21,100929.898,-0.16,0.226,0.137,-0.149,0.008,BROKEN,STANDBY
129.311,1,1,0,0,0,ARMED,11.995,-0.232,-0.015,-9.948,-0.003,-0.001,-0.004,-24.23,-12.534,35.987,0.997,-0.002,0,-0.082,37.21,100927.547,-0.183,0.202,0.137,-0.132,0.038,BROKEN,STANDBY
129.362,1,1,0,0,0,ARMED,11.989,-0.232,-0.035,-9.968,-0.002,0,-0.004,-25.843,-12.926,36.369,0.997,-0.003,0,-0.082,37.22,100928.609,-0.219,0.167,0.137,-0.144,0.013,BROKEN,STANDBY
129.413,1,1,0,0,0,ARMED,12.027,-0.251,-0.035,-9.948,-0.002,0,-0.002,-24.633,-12.599,35.03,0.997,-0.003,0,-0.082,37.21,100922.852,-0.267,0.124,0.143,-0.152,0.016,BROKEN,STANDBY
129.465,1,1,0,0,0,ARMED,11.999,-0.212,-0.055,-9.928,0,-0.001,-0.001,-23.077,-13,35.954,0.997,-0.002,0,-0.082,37.21,100921.789,-0.27,0.123,0.143,-0.151,0.003,BROKEN,STANDBY
129.515,1,1,0,0,0,ARMED,11.996,-0.212,-0.035,-9.968,-0.001,-0.001,-0.002,-23.904,-11.716,35.089,0.997,-0.002,0,-0.082,37.21,100922.852,-0.243,0.149,0.144,-0.136,0.007,BROKEN,STANDBY
129.566,1,1,0,0,0,ARMED,11.981,-0.212,-0.035,-9.948,0,0,-0.004,-22.692,-11.633,36.455,0.997,-0.003,0,-0.082,37.21,100925.195,-0.228,0.163,0.14,-0.157,0.013,BROKEN,STANDBY
129.618,1,1,0,0,0,ARMED,11.966,-0.212,-0.035,-9.948,-0.002,0,-0.004,-22.672,-13.011,35.885,0.997,-0.003,0,-0.082,37.22,100923.906,-0.215,0.174,0.146,-0.142,0.024,BROKEN,STANDBY
129.669,1,1,0,0,0,ARMED,11.981,-0.232,-0.035,-9.968,-0.001,0,-0.003,-22.26,-13.531,34.965,0.997,-0.002,0,-0.082,37.22,100928.609,-0.235,0.155,0.144,-0.136,0.035,BROKEN,STANDBY
129.719,1,1,0,0,0,ARMED,11.988,-0.212,-0.015,-9.948,-0.002,0,-0.002,-24.642,-12.05,36.428,0.997,-0.002,0,-0.082,37.21,100925.195,-0.231,0.159,0.145,-0.126,0.028,BROKEN,STANDBY
